Source,City,Distance,Average(ms),%of SOL f/0,min,max,mdev,Last Checked
Omaha,Cermak,772.0km,30.085,18.14%,42.01ms,42.15ms,0.10ms,2022-01-07 03:09:16
Omaha,Atlanta,1340.0km,14.59,46.21%,29.08ms,29.36ms,0.17ms,2022-01-07 03:00:56
Omaha,Tampa,1933.0km,24.58,39.45%,49.02ms,49.49ms,0.12ms,2022-01-07 02:44:26
Omaha,Houston,1236.0km,9.635,65.05%,19.07ms,19.88ms,0.19ms,2022-01-07 02:19:10
Omaha,LasVegas,1689.0km,28.875,29.63%,57.60ms,57.91ms,0.22ms,2022-01-07 02:24:12
Omaha,Kansas,262.0km,3.06,43.67%,6.04ms,6.43ms,0.09ms,2022-01-07 02:21:58
Omaha,Sunnyvale,2227.0km,22.494999999999997,61.31%,36.48ms,38.06ms,0.41ms,2022-01-07 02:39:36
Omaha,Boise,1823.0km,19.93,42.60%,30.33ms,30.55ms,0.16ms,2022-01-07 02:38:47
Omaha,Helena,2034.0km,21.9849,42.60%,30.33ms,30.55ms,0.16ms,2022-01-07 02:38:47
Omaha,Billings,1411.0km,21.71,21.34%,31.92ms,32.62ms,0.19ms,2022-01-07 03:09:04
Omaha,Fargo,942.0km,23.855,15.24%,37.30ms,39.85ms,0.58ms,2022-01-07 02:29:28
Omaha,Minneapolis,564.0km,18.965,15.24%,37.30ms,39.85ms,0.58ms,2022-01-07 02:29:28
Omaha,Sioux-City,km,13.5
