Source,City,Distance,Average(ms),%of SOL f/0,min,max,mdev,Last Checked
Mumbai,Macau,4386.0km,54.235,49.40%,87.36ms,88.54ms,0.35ms,2022-01-07 02:18:43
Mumbai,Hanoi,3440.0km,51.695,33.40%,103.01ms,107.85ms,0.95ms,2022-01-07 02:17:55
Mumbai,Manila,5128.0km,54.82,47.05%,109.47ms,109.90ms,0.45ms,2022-01-07 02:27:52
Mumbai,Tapei,5033.0km,81.72,30.88%,163.22ms,164.41ms,0.32ms,2022-01-07 02:44:02
Mumbai,Dallas,14149.0km,116.01,60.99%,230.92ms,256.77ms,4.64ms,2022-01-07 02:11:40
Mumbai,Houston,14444.0km,111.825,64.77%,223.48ms,224.35ms,0.66ms,2022-01-07 02:19:10
Mumbai,Kuala-Lumpur,3771.0km,127.16,15.51%,231.46ms,243.72ms,2.84ms,2022-01-07 02:27:15
Mumbai,Singapore,3897.0km,28.41,69.59%,56.62ms,57.87ms,0.32ms,2022-01-07 02:42:14
Mumbai,Jakarta,4651.0km,52.24,44.72%,104.01ms,108.31ms,0.80ms,2022-01-07 02:20:57
Mumbai,Sydney,10159.0km,202.75,25.08%,405.29ms,408.23ms,0.64ms,2022-01-07 02:43:40
Mumbai,San-Jose,13554.0km,124.955,54.43%,249.75ms,250.91ms,0.52ms,2022-01-07 02:39:36
Mumbai,Los-Angeles,13995.0km,118.78,59.05%,237.29ms,238.42ms,0.64ms,2022-01-07 02:26:02
Mumbai,Seattle,12449.0km,126.62,49.21%,253.12ms,254.25ms,0.68ms,2022-01-07 02:41:01
Mumbai,Chicago,12954.0km,102.955,63.19%,205.73ms,206.99ms,0.39ms,2022-01-07 02:09:15
Rangoon,Washington-DC,14152.0km,131.405,54.02%,261.60ms,267.45ms,1.16ms,2022-01-07 02:48:19
Rangoon,Miami,15625.0km,142.865,54.82%,272.09ms,291.54ms,4.69ms,2022-01-07 02:28:52
Rangoon,Atlanta,14712.0km,126.28,58.38%,247.91ms,267.18ms,5.04ms,2022-01-07 02:00:56
Rangoon,New-York-City,13931.0km,133.735,52.18%,265.95ms,278.59ms,2.45ms,2022-01-07 02:31:42
Rangoon,Geneva,9242.0km,96.41,48.14%,192.29ms,194.39ms,0.65ms,2022-01-07 02:15:41
Rangoon,Frankfurt,8968.0km,94.27,47.70%,188.03ms,189.59ms,0.53ms,2022-01-07 02:14:55
Rangoon,Paris,9444.0km,89.47,53.06%,176.85ms,207.80ms,5.53ms,2022-01-07 02:33:54
Rangoon,Madrid,10182.0km,89.64,56.88%,177.85ms,188.07ms,2.49ms,2022-01-07 02:26:52
Rangoon,Dusseldorf,9076.0km,94.21,48.28%,187.85ms,190.42ms,0.76ms,2022-01-07 02:13:41
Rangoon,Amsterdam,9191.0km,87.155,52.82%,173.92ms,175.78ms,0.48ms,2022-01-07 02:00:22
Rangoon,Cairo,7270.0km,110.51,32.90%,220.22ms,223.08ms,0.76ms,2022-01-07 02:07:02
Rangoon,Ar-Riyad,5873.0km,149.6999,17.35%,280.34ms,287.51ms,1.63ms,2022-01-07 02:13:17
Rangoon,Chennai,2187.0km,30.695,35.85%,59.60ms,72.97ms,3.07ms,2022-01-07 02:08:49
Rangoon,Colombo,3177.0km,43.59,37.53%,65.74ms,67.58ms,0.49ms,2022-01-07 02:01:56
Rangoon,Bangkok,920km,7.6
Rangoon,Ho-Chi-Minh,743.0km,99.46,3.75%,196.97ms,223.96ms,4.78ms,2022-01-07 02:18:34
Rangoon,Brunei,4423.0km,40.09,47.43%,27.60ms,46.92ms,4.37ms,2022-01-07 02:42:14
Rangoon,Lagos,10599.0km,130.935,40.61%,260.65ms,267.41ms,1.52ms,2022-01-07 02:23:36
Rangoon,Johannesburg,8999.0km,145.74,30.92%,291.04ms,292.26ms,0.51ms,2022-01-07 02:21:35
Rangoon,Cape-Town,10147.0km,156.715,32.42%,312.99ms,314.51ms,0.49ms,2022-01-07 02:07:36
Rangoon,Seoul,3724.0km,118.73,15.71%,236.21ms,244.36ms,1.79ms,2022-01-07 02:41:26
Rangoon,Dubai,4875.0km,140.71,17.35%,280.34ms,287.51ms,1.63ms,2022-01-07 02:13:17
Rangoon,Beijing,3508.0km,208.125,8.33%,397.72ms,400.26ms,0.86ms,2022-01-07 01:49:19
Rangoon,Shanghai,2893.0km,189.92,7.63%,378.95ms,382.53ms,0.92ms,2022-01-07 02:41:37
Rangoon,London,9532.0km,97.74,48.88%,194.67ms,197.59ms,0.74ms,2022-01-07 02:25:50
Rangoon,Wellington,9750.0km,168.565,28.93%,335.40ms,339.90ms,1.36ms,2022-01-07 02:48:31
Rangoon,Mountain-View,12836.0km,117.53,57.71%,221.20ms,229.65ms,1.60ms,2022-01-07 02:39:36
Rangoon,Mumbai,3000.0km,43.405,34.88%,86.15ms,88.60ms,0.74ms,2022-01-07 02:30:30
Rangoon,Hong-Kong,1729.0km,29.905,29.31%,58.98ms,62.70ms,1.00ms,2022-01-07 02:18:45
Rangoon,Tokyo,4612.0km,46.185,50.13%,91.04ms,97.08ms,1.62ms,2022-01-07 02:45:40
Rangoon,Osaka,4212.0km,59.325,35.69%,117.67ms,122.04ms,1.11ms,2022-01-07 02:32:55
Rangoon,Warsaw,8091.0km,101.28,40.05%,201.35ms,207.98ms,1.44ms,2022-01-07 02:48:06
Rangoon,Macau,1817.0km,40.345,29.31%,58.98ms,62.70ms,1.00ms,2022-01-07 02:18:45
Rangoon,Hanoi,987.0km,34.13,14.51%,67.50ms,71.32ms,0.80ms,2022-01-07 02:17:55
Rangoon,Manila,2210.0km,36.195,30.69%,70.00ms,132.71ms,11.21ms,2022-01-07 02:27:51
Rangoon,Tapei,2534.0km,52.285,24.37%,101.17ms,135.03ms,7.48ms,2022-01-07 02:44:02
Rangoon,Dallas,14528.0km,127.04,57.20%,253.55ms,255.25ms,0.76ms,2022-01-07 02:11:39
Rangoon,Houston,14891.0km,121.765,61.28%,242.78ms,245.00ms,0.67ms,2022-01-07 02:19:09
Rangoon,Kuala-Lumpur,1361.0km,29.130000000000003,33.00%,34.84ms,49.10ms,2.93ms,2022-01-07 02:27:15
Rangoon,Singapore,1423.0km,15.09,47.43%,27.60ms,46.92ms,4.37ms,2022-01-07 02:42:14
Rangoon,Jakarta,2317.0km,19.9,59.41%,39.16ms,40.90ms,0.50ms,2022-01-07 02:20:57
Rangoon,Sydney,7539.0km,116.8,32.36%,232.03ms,239.97ms,1.56ms,2022-01-07 02:43:40
Rangoon,San-Jose,12812.0km,111.41,57.71%,221.20ms,229.65ms,1.60ms,2022-01-07 02:39:36
Rangoon,Los-Angeles,13308.0km,125.88,53.02%,250.73ms,254.56ms,1.14ms,2022-01-07 02:26:01
Rangoon,Seattle,11984.0km,98.44,61.14%,194.83ms,203.53ms,2.06ms,2022-01-07 02:41:00
Rangoon,Chicago,13780.0km,120.705,57.18%,241.01ms,244.42ms,0.87ms,2022-01-07 02:09:15
Hong-Kong,Washington-DC,13100.0km,115.17,56.96%,229.92ms,231.53ms,0.50ms,2022-01-07 02:48:17
Hong-Kong,Miami,14454.0km,111.27,65.11%,222.41ms,222.77ms,0.39ms,2022-01-07 02:28:52
Hong-Kong,Atlanta,13484.0km,107.215,63.01%,214.20ms,215.12ms,0.34ms,2022-01-07 02:00:56
Hong-Kong,New-York-City,12963.0km,128.44,50.64%,256.73ms,257.67ms,0.48ms,2022-01-07 02:31:43
Hong-Kong,Geneva,9530.0km,101.53,46.95%,202.84ms,203.83ms,0.26ms,2022-01-07 02:15:44
Hong-Kong,Frankfurt,9161.0km,103.74,44.26%,207.27ms,210.04ms,0.58ms,2022-01-07 02:14:55
Hong-Kong,Paris,9629.0km,146.425,32.98%,292.31ms,295.81ms,0.82ms,2022-01-07 02:33:55
Hong-Kong,Madrid,10541.0km,105.325,50.20%,210.36ms,214.65ms,0.89ms,2022-01-07 02:26:50
Hong-Kong,Dusseldorf,9225.0km,102.93,45.00%,205.50ms,206.88ms,0.45ms,2022-01-07 02:13:43
Hong-Kong,Amsterdam,9297.0km,106.35,43.85%,212.57ms,212.88ms,0.15ms,2022-01-07 02:00:22
Hong-Kong,Cairo,8145.0km,116.81,34.96%,232.88ms,237.10ms,0.97ms,2022-01-07 02:07:02
Hong-Kong,Ar-Riyad,6953.0km,165.1749,19.09%,312.07ms,314.04ms,0.34ms,2022-01-07 02:13:17
Hong-Kong,Chennai,3725.0km,32.93,57.31%,65.66ms,66.67ms,0.29ms,2022-01-07 02:08:49
Hong-Kong,Colombo,4701.0km,45.91,57.16%,70.58ms,73.60ms,0.56ms,2022-01-07 02:01:56
Hong-Kong,Bangkok,1729.0km,29.68,29.31%,58.94ms,61.34ms,0.62ms,2022-01-07 02:02:09
Hong-Kong,Ho-Chi-Minh,1507.0km,33.625,22.49%,66.94ms,69.12ms,0.52ms,2022-01-07 02:18:33
Hong-Kong,Brunei,5586.0km,40.885,83.42%,31.60ms,32.57ms,0.29ms,2022-01-07 02:42:14
Hong-Kong,Lagos,11839.0km,143.095,41.40%,285.46ms,292.47ms,1.67ms,2022-01-07 02:23:36
Hong-Kong,Johannesburg,10721.0km,178.35,30.12%,356.41ms,358.32ms,0.65ms,2022-01-07 02:21:36
Hong-Kong,Cape-Town,11877.0km,174.91,34.03%,349.51ms,353.52ms,0.93ms,2022-01-07 02:07:36
Hong-Kong,Seoul,2094.0km,97.235,10.79%,194.26ms,195.29ms,0.31ms,2022-01-07 02:41:24
Hong-Kong,Dubai,5955.0km,156.185,19.09%,312.07ms,314.04ms,0.34ms,2022-01-07 02:13:17
Hong-Kong,Beijing,2249.0km,187.04,5.77%,341.14ms,367.75ms,5.85ms,2022-01-07 01:49:21
Hong-Kong,Shanghai,1228.0km,158.28,3.89%,298.17ms,328.77ms,7.27ms,2022-01-07 02:41:39
Hong-Kong,London,9625.0km,100.545,47.89%,200.74ms,203.01ms,0.54ms,2022-01-07 02:25:50
Hong-Kong,Wellington,9430.0km,146.92,32.18%,293.01ms,295.16ms,0.67ms,2022-01-07 02:48:31
Hong-Kong,Mountain-View,11186.0km,83.655,72.01%,154.84ms,155.80ms,0.51ms,2022-01-07 02:39:36
Hong-Kong,Mumbai,4298.0km,43.75,49.40%,87.24ms,88.54ms,0.50ms,2022-01-07 02:30:31
Hong-Kong,Rangoon,2649.0km,37.28,29.31%,58.94ms,61.34ms,0.62ms,2022-01-07 02:02:09
Hong-Kong,Tokyo,2887.0km,57.65,25.10%,115.05ms,116.22ms,0.47ms,2022-01-07 02:45:41
Hong-Kong,Osaka,2491.0km,28.84,43.70%,57.38ms,58.95ms,0.51ms,2022-01-07 02:32:55
Hong-Kong,Warsaw,8276.0km,155.655,26.61%,311.05ms,312.75ms,0.48ms,2022-01-07 02:48:07
Hong-Kong,Macau,km,10.44
Hong-Kong,Hanoi,876.0km,11.155,39.82%,21.89ms,23.77ms,0.44ms,2022-01-07 02:17:57
Hong-Kong,Manila,1118.0km,14.725,38.55%,29.19ms,30.23ms,0.33ms,2022-01-07 02:27:51
Hong-Kong,Tapei,809.0km,25.09,16.18%,49.81ms,51.81ms,0.58ms,2022-01-07 02:44:02
Hong-Kong,Dallas,13067.0km,93.415,70.25%,186.28ms,197.72ms,2.06ms,2022-01-07 02:11:39
Hong-Kong,Houston,13424.0km,96.57,69.55%,192.83ms,194.27ms,0.53ms,2022-01-07 02:19:09
Hong-Kong,Kuala-Lumpur,2694.0km,33.035000000000004,57.30%,42.74ms,58.17ms,4.05ms,2022-01-07 02:27:15
Hong-Kong,Singapore,2586.0km,15.885,83.42%,31.60ms,32.57ms,0.29ms,2022-01-07 02:42:14
Hong-Kong,Jakarta,3264.0km,22.105,74.18%,43.96ms,44.77ms,0.28ms,2022-01-07 02:20:57
Hong-Kong,Sydney,7375.0km,62.235,59.48%,124.21ms,126.28ms,0.48ms,2022-01-07 02:43:38
Hong-Kong,San-Jose,11162.0km,77.535,72.01%,154.84ms,155.80ms,0.51ms,2022-01-07 02:39:36
Hong-Kong,Los-Angeles,11654.0km,78.06,74.71%,155.90ms,157.41ms,0.59ms,2022-01-07 02:26:02
Hong-Kong,Seattle,10418.0km,78.82,66.36%,157.45ms,158.98ms,0.52ms,2022-01-07 02:41:00
Hong-Kong,Chicago,12540.0km,102.455,61.47%,204.75ms,205.15ms,0.62ms,2022-01-07 02:09:15
Tokyo,Washington-DC,10882.0km,86.805,62.90%,172.95ms,180.25ms,1.62ms,2022-01-07 02:48:18
Tokyo,Miami,11999.0km,86.41,69.76%,172.68ms,172.94ms,0.20ms,2022-01-07 02:28:53
Tokyo,Atlanta,11037.0km,72.88,76.12%,145.67ms,145.91ms,0.42ms,2022-01-07 02:00:56
Tokyo,New-York-City,10861.0km,88.27,61.71%,176.43ms,177.15ms,0.54ms,2022-01-07 02:31:41
Tokyo,Geneva,9801.0km,120.865,40.67%,241.20ms,252.75ms,2.10ms,2022-01-07 02:15:42
Tokyo,Frankfurt,9337.0km,107.82,43.43%,215.53ms,215.73ms,0.36ms,2022-01-07 02:14:53
Tokyo,Paris,9717.0km,114.92,42.43%,229.50ms,232.26ms,0.75ms,2022-01-07 02:33:55
Tokyo,Madrid,10769.0km,108.67,49.63%,217.25ms,218.15ms,0.51ms,2022-01-07 02:26:50
Tokyo,Dusseldorf,9320.0km,120.57,38.67%,240.81ms,242.06ms,0.64ms,2022-01-07 02:13:41
Tokyo,Amsterdam,9308.0km,111.995,41.74%,223.80ms,224.96ms,0.54ms,2022-01-07 02:00:22
Tokyo,Cairo,9572.0km,137.105,34.93%,273.59ms,276.17ms,0.86ms,2022-01-07 02:07:02
Tokyo,Ar-Riyad,8949.0km,193.3399,21.61%,368.54ms,368.95ms,0.73ms,2022-01-07 02:13:18
Tokyo,Chennai,6422.0km,58.09,55.36%,116.08ms,116.41ms,0.26ms,2022-01-07 02:08:49
Tokyo,Colombo,7370.0km,69.38,57.01%,117.64ms,118.04ms,0.19ms,2022-01-07 02:01:57
Tokyo,Bangkok,4612.0km,45.68,50.68%,90.88ms,93.30ms,0.57ms,2022-01-07 02:02:09
Tokyo,Ho-Chi-Minh,4333.0km,37.095,58.55%,74.07ms,74.52ms,0.17ms,2022-01-07 02:18:33
Tokyo,Brunei,8325.0km,60.445,76.07%,70.78ms,71.34ms,0.37ms,2022-01-07 02:42:14
Tokyo,Lagos,13480.0km,154.16,43.77%,307.74ms,310.67ms,0.72ms,2022-01-07 02:23:36
Tokyo,Johannesburg,13549.0km,181.22,37.43%,362.12ms,363.22ms,0.71ms,2022-01-07 02:21:36
Tokyo,Cape-Town,14743.0km,179.07,41.18%,357.99ms,358.56ms,0.81ms,2022-01-07 02:07:36
Tokyo,Seoul,1159.0km,17.64,33.11%,35.18ms,35.63ms,0.16ms,2022-01-07 02:41:25
Tokyo,Dubai,7951.0km,184.35,21.61%,368.54ms,368.95ms,0.73ms,2022-01-07 02:13:18
Tokyo,Beijing,2431.0km,70.625,18.19%,113.39ms,127.81ms,4.77ms,2022-01-07 01:49:28
Tokyo,Shanghai,1764.0km,35.705,24.85%,70.46ms,73.09ms,0.52ms,2022-01-07 02:41:46
Tokyo,London,9563.0km,114.17,41.94%,228.16ms,228.72ms,0.53ms,2022-01-07 02:25:51
Tokyo,Wellington,9275.0km,112.865,41.22%,224.93ms,227.28ms,0.64ms,2022-01-07 02:48:31
Tokyo,Mountain-View,8351.0km,61.055,76.39%,109.74ms,110.16ms,0.40ms,2022-01-07 02:39:37
Tokyo,Mumbai,6732.0km,119.245,28.29%,238.29ms,240.78ms,0.57ms,2022-01-07 02:30:29
Tokyo,Rangoon,5532.0km,53.28,50.68%,90.88ms,93.30ms,0.57ms,2022-01-07 02:02:09
Tokyo,Hong-Kong,2887.0km,57.655,25.10%,115.12ms,116.41ms,0.49ms,2022-01-07 02:18:43
Tokyo,Osaka,402.0km,4.135,50.25%,8.00ms,11.63ms,0.65ms,2022-01-07 02:32:55
Tokyo,Warsaw,8585.0km,121.375,35.48%,242.56ms,242.94ms,0.50ms,2022-01-07 02:48:07
Tokyo,Macau,2975.0km,68.095,25.10%,115.12ms,116.41ms,0.49ms,2022-01-07 02:18:43
Tokyo,Hanoi,3676.0km,52.255,35.35%,104.18ms,106.57ms,0.55ms,2022-01-07 02:17:55
Tokyo,Manila,3002.0km,39.09,38.49%,77.86ms,81.68ms,0.74ms,2022-01-07 02:27:52
Tokyo,Tapei,2107.0km,31.04,33.98%,61.93ms,62.66ms,0.28ms,2022-01-07 02:44:03
Tokyo,Dallas,10395.0km,69.75,74.78%,138.26ms,172.17ms,6.07ms,2022-01-07 02:11:40
Tokyo,Houston,10735.0km,71.41,75.60%,142.31ms,149.36ms,1.35ms,2022-01-07 02:19:10
Tokyo,Kuala-Lumpur,5502.0km,49.815000000000005,69.21%,76.73ms,91.41ms,3.10ms,2022-01-07 02:27:14
Tokyo,Singapore,5325.0km,35.445,76.07%,70.78ms,71.34ms,0.37ms,2022-01-07 02:42:14
Tokyo,Jakarta,5790.0km,43.82,66.55%,87.26ms,93.71ms,1.20ms,2022-01-07 02:20:58
Tokyo,Sydney,7826.0km,115.55,33.88%,230.98ms,231.58ms,0.19ms,2022-01-07 02:43:38
Tokyo,San-Jose,8327.0km,54.935,76.39%,109.74ms,110.16ms,0.40ms,2022-01-07 02:39:37
Tokyo,Los-Angeles,8812.0km,58.09,75.97%,115.99ms,116.65ms,0.25ms,2022-01-07 02:26:02
Tokyo,Seattle,7693.0km,64.46,60.10%,128.86ms,129.01ms,0.10ms,2022-01-07 02:41:01
Tokyo,Chicago,10139.0km,77.69,65.41%,155.29ms,155.57ms,0.53ms,2022-01-07 02:09:13
Osaka,Washington-DC,11156.0km,88.29,63.39%,175.88ms,182.39ms,1.30ms,2022-01-07 02:48:18
Osaka,Miami,12315.0km,81.98,75.55%,163.79ms,164.40ms,0.39ms,2022-01-07 02:28:53
Osaka,Atlanta,11347.0km,76.485,74.65%,152.68ms,155.49ms,0.59ms,2022-01-07 02:00:56
Osaka,New-York-City,11117.0km,87.685,63.53%,175.17ms,177.68ms,0.57ms,2022-01-07 02:31:43
Osaka,Geneva,9694.0km,110.75,43.86%,221.29ms,222.72ms,0.49ms,2022-01-07 02:15:44
Osaka,Frankfurt,9238.0km,126.46,36.66%,252.75ms,254.02ms,0.67ms,2022-01-07 02:14:53
Osaka,Paris,9634.0km,127.85,37.78%,255.28ms,257.83ms,0.85ms,2022-01-07 02:33:57
Osaka,Madrid,10680.0km,124.14,43.06%,248.10ms,249.02ms,0.29ms,2022-01-07 02:26:52
Osaka,Dusseldorf,9232.0km,128.18,36.06%,256.10ms,256.99ms,0.62ms,2022-01-07 02:13:41
Osaka,Amsterdam,9232.0km,120.32,38.47%,240.33ms,242.46ms,0.54ms,2022-01-07 02:00:22
Osaka,Cairo,9310.0km,143.28,32.55%,285.34ms,293.24ms,1.80ms,2022-01-07 02:07:00
Osaka,Ar-Riyad,8610.0km,190.4199,21.03%,362.66ms,363.96ms,0.61ms,2022-01-07 02:13:17
Osaka,Chennai,6023.0km,57.965,52.37%,115.71ms,117.70ms,0.60ms,2022-01-07 02:08:49
Osaka,Colombo,6972.0km,72.14,50.99%,122.99ms,126.31ms,0.71ms,2022-01-07 02:01:57
Osaka,Bangkok,4212.0km,58.905,36.00%,117.55ms,118.48ms,0.34ms,2022-01-07 02:02:09
Osaka,Ho-Chi-Minh,3948.0km,43.055,45.91%,82.38ms,186.48ms,18.65ms,2022-01-07 02:18:33
Osaka,Brunei,7956.0km,63.94,64.36%,77.57ms,79.92ms,0.56ms,2022-01-07 02:42:14
Osaka,Lagos,13224.0km,166.845,39.71%,333.37ms,334.42ms,0.65ms,2022-01-07 02:23:36
Osaka,Johannesburg,13147.0km,194.05,33.88%,387.68ms,389.19ms,0.75ms,2022-01-07 02:21:36
Osaka,Cape-Town,14341.0km,192.445,37.35%,384.44ms,393.97ms,1.87ms,2022-01-07 02:07:36
Osaka,Seoul,829.0km,17.935,23.69%,35.74ms,36.28ms,0.23ms,2022-01-07 02:41:24
Osaka,Dubai,7612.0km,181.43,21.03%,362.66ms,363.96ms,0.61ms,2022-01-07 02:13:17
Osaka,Beijing,2123.0km,41.644999999999996,29.68%,64.78ms,69.60ms,0.99ms,2022-01-07 01:49:19
Osaka,Shanghai,1362.0km,18.15,37.83%,35.90ms,41.99ms,1.11ms,2022-01-07 02:41:37
Osaka,London,9500.0km,123.11,38.62%,245.55ms,256.54ms,2.03ms,2022-01-07 02:25:51
Osaka,Wellington,9354.0km,74.295,63.20%,147.93ms,150.31ms,0.61ms,2022-01-07 02:48:31
Osaka,Mountain-View,8728.0km,59.065,82.90%,105.61ms,108.75ms,0.62ms,2022-01-07 02:39:36
Osaka,Mumbai,6349.0km,70.905,45.03%,141.53ms,142.77ms,0.48ms,2022-01-07 02:30:29
Osaka,Rangoon,5132.0km,66.505,36.00%,117.55ms,118.48ms,0.34ms,2022-01-07 02:02:09
Osaka,Hong-Kong,2491.0km,28.83,43.70%,57.43ms,58.42ms,0.41ms,2022-01-07 02:18:45
Osaka,Tokyo,402.0km,4.25,50.25%,8.01ms,11.42ms,0.82ms,2022-01-07 02:45:41
Osaka,Warsaw,8458.0km,130.58,32.41%,260.68ms,263.72ms,0.72ms,2022-01-07 02:48:07
Osaka,Macau,2579.0km,39.269999999999996,43.70%,57.43ms,58.42ms,0.41ms,2022-01-07 02:18:45
Osaka,Hanoi,3274.0km,60.255,27.28%,120.15ms,123.91ms,0.69ms,2022-01-07 02:17:55
Osaka,Manila,2669.0km,42.04,31.77%,83.62ms,90.22ms,1.21ms,2022-01-07 02:27:52
Osaka,Tapei,1720.0km,26.69,32.45%,53.26ms,53.73ms,0.23ms,2022-01-07 02:44:02
Osaka,Dallas,10741.0km,68.23,78.98%,136.27ms,137.40ms,0.50ms,2022-01-07 02:11:40
Osaka,Houston,11085.0km,70.02,79.18%,139.77ms,141.53ms,0.40ms,2022-01-07 02:19:10
Osaka,Kuala-Lumpur,5123.0km,49.445,64.29%,72.22ms,127.77ms,11.75ms,2022-01-07 02:27:16
Osaka,Singapore,4956.0km,38.94,64.36%,77.57ms,79.92ms,0.56ms,2022-01-07 02:42:14
Osaka,Jakarta,5451.0km,49.18,55.62%,98.12ms,99.78ms,0.50ms,2022-01-07 02:20:57
Osaka,Sydney,7799.0km,97.53,39.99%,194.87ms,196.31ms,0.61ms,2022-01-07 02:43:38
Osaka,San-Jose,8704.0km,52.945,82.90%,105.61ms,108.75ms,0.62ms,2022-01-07 02:39:36
Osaka,Los-Angeles,9192.0km,61.515,74.73%,122.78ms,123.26ms,0.17ms,2022-01-07 02:26:02
Osaka,Seattle,8044.0km,56.0,71.82%,111.83ms,112.91ms,0.27ms,2022-01-07 02:41:01
Osaka,Chicago,10438.0km,74.205,70.53%,148.11ms,150.12ms,0.60ms,2022-01-07 02:09:15
Warsaw,Washington-DC,7194.0km,54.015,66.61%,107.71ms,109.30ms,0.31ms,2022-01-07 02:48:18
Warsaw,Miami,8489.0km,68.14,62.42%,135.91ms,136.41ms,0.51ms,2022-01-07 02:28:53
Warsaw,Atlanta,8042.0km,58.325,69.33%,116.40ms,116.80ms,0.29ms,2022-01-07 02:00:56
Warsaw,New-York-City,6834.0km,48.36,71.19%,96.58ms,96.85ms,0.34ms,2022-01-07 02:31:41
Warsaw,Geneva,1270.0km,15.985,40.97%,30.55ms,67.32ms,6.57ms,2022-01-07 02:15:44
Warsaw,Frankfurt,889.0km,12.105,37.04%,23.90ms,24.52ms,0.14ms,2022-01-07 02:14:53
Warsaw,Paris,1366.0km,15.345,45.53%,29.38ms,51.13ms,3.87ms,2022-01-07 02:33:55
Warsaw,Madrid,2290.0km,24.58,46.73%,49.10ms,49.23ms,0.27ms,2022-01-07 02:26:50
Warsaw,Dusseldorf,984.0km,11.25,44.73%,22.22ms,23.24ms,0.27ms,2022-01-07 02:13:41
Warsaw,Amsterdam,1107.0km,13.74,41.00%,27.30ms,27.84ms,0.17ms,2022-01-07 02:00:22
Warsaw,Cairo,2604.0km,34.175,38.29%,67.79ms,69.11ms,0.39ms,2022-01-07 02:07:02
Warsaw,Ar-Riyad,5182.0km,81.7299,28.86%,145.28ms,145.78ms,0.40ms,2022-01-07 02:13:18
Warsaw,Chennai,6791.0km,130.72,26.02%,261.25ms,263.35ms,0.77ms,2022-01-07 02:08:49
Warsaw,Colombo,7328.0km,91.45,41.17%,161.57ms,162.79ms,0.24ms,2022-01-07 02:01:57
Warsaw,Bangkok,8091.0km,100.875,40.25%,201.29ms,202.42ms,0.49ms,2022-01-07 02:02:09
Warsaw,Ho-Chi-Minh,8763.0km,156.32,28.09%,312.37ms,312.82ms,0.58ms,2022-01-07 02:18:33
Warsaw,Brunei,12396.0km,115.065,52.20%,179.92ms,180.26ms,0.17ms,2022-01-07 02:42:15
Warsaw,Lagos,5333.0km,62.795,42.66%,125.19ms,126.30ms,0.35ms,2022-01-07 02:23:36
Warsaw,Johannesburg,8750.0km,95.625,45.81%,191.02ms,191.45ms,0.21ms,2022-01-07 02:21:36
Warsaw,Cape-Town,9591.0km,88.0,54.49%,175.72ms,176.91ms,0.36ms,2022-01-07 02:07:37
Warsaw,Seoul,7742.0km,145.5,26.70%,290.72ms,291.10ms,0.56ms,2022-01-07 02:41:25
Warsaw,Dubai,4184.0km,72.74,28.86%,145.28ms,145.78ms,0.40ms,2022-01-07 02:13:18
Warsaw,Beijing,6978.0km,99.07,37.69%,178.87ms,181.95ms,1.33ms,2022-01-07 01:49:21
Warsaw,Shanghai,7974.0km,117.525,33.93%,234.92ms,235.30ms,0.09ms,2022-01-07 02:41:38
Warsaw,London,1447.0km,17.7,41.34%,34.94ms,37.13ms,0.44ms,2022-01-07 02:25:49
Warsaw,Wellington,17699.0km,161.085,54.97%,321.41ms,323.49ms,0.80ms,2022-01-07 02:48:31
Warsaw,Mountain-View,9453.0km,89.57000000000001,56.80%,166.53ms,167.72ms,0.46ms,2022-01-07 02:39:37
Warsaw,Mumbai,5782.0km,81.53,35.47%,162.82ms,163.15ms,0.20ms,2022-01-07 02:30:29
Warsaw,Rangoon,9011.0km,108.475,40.25%,201.29ms,202.42ms,0.49ms,2022-01-07 02:02:09
Warsaw,Hong-Kong,8276.0km,155.71,26.61%,311.02ms,312.05ms,0.44ms,2022-01-07 02:18:45
Warsaw,Tokyo,8585.0km,121.415,35.48%,242.50ms,243.43ms,0.31ms,2022-01-07 02:45:41
Warsaw,Osaka,8458.0km,130.52,32.41%,260.59ms,261.94ms,0.49ms,2022-01-07 02:32:55
Warsaw,Macau,8364.0km,166.15,26.61%,311.02ms,312.05ms,0.44ms,2022-01-07 02:18:45
Warsaw,Hanoi,7828.0km,121.765,32.21%,243.00ms,246.32ms,0.61ms,2022-01-07 02:17:57
Warsaw,Manila,9394.0km,114.195,41.20%,228.10ms,228.61ms,0.27ms,2022-01-07 02:27:52
Warsaw,Tapei,8510.0km,112.405,37.99%,224.44ms,225.54ms,0.60ms,2022-01-07 02:44:03
Warsaw,Dallas,8806.0km,69.96,63.35%,139.32ms,149.08ms,1.73ms,2022-01-07 02:11:40
Warsaw,Houston,9010.0km,67.76,66.74%,135.12ms,138.28ms,0.73ms,2022-01-07 02:19:10
Warsaw,Kuala-Lumpur,9273.0km,111.60499999999999,45.27%,197.65ms,233.87ms,8.04ms,2022-01-07 02:27:16
Warsaw,Singapore,9396.0km,90.065,52.20%,179.92ms,180.26ms,0.17ms,2022-01-07 02:42:15
Warsaw,Jakarta,10260.0km,133.5,38.43%,266.74ms,267.29ms,0.51ms,2022-01-07 02:21:00
Warsaw,Sydney,15598.0km,151.635,51.48%,303.09ms,304.09ms,0.72ms,2022-01-07 02:43:38
Warsaw,San-Jose,9429.0km,83.45,56.80%,166.53ms,167.72ms,0.46ms,2022-01-07 02:39:37
